Date,Open,High,Low,Close,Adj Close,Volume
2020-07-24,135.17999267578125,135.49000549316406,133.25,133.97000122070312,128.67266845703125,999300
2020-07-27,131.86000061035156,134.92999267578125,131.3000030517578,134.1999969482422,128.89358520507812,1072000
2020-07-28,134.75999450683594,134.8699951171875,132.86000061035156,133.92999267578125,128.63424682617188,1011400
2020-07-29,135.0,138.1699981689453,134.7100067138672,135.82000732421875,130.44952392578125,1262600
2020-07-30,133.83999633789062,135.1699981689453,132.67999267578125,134.47000122070312,129.15289306640625,984300
2020-07-31,134.17999267578125,138.32000732421875,133.1999969482422,138.10000610351562,132.63937377929688,2524000
2020-08-03,138.33999633789062,139.0399932861328,136.88999938964844,137.39999389648438,131.967041015625,990300
2020-08-04,137.52999877929688,137.94000244140625,136.39999389648438,137.08999633789062,131.66928100585938,940400
2020-08-05,136.49000549316406,139.9600067138672,136.49000549316406,138.97000122070312,133.47496032714844,1006500
2020-08-06,139.0500030517578,139.0500030517578,136.38999938964844,138.16000366210938,132.69700622558594,1028900
2020-08-07,138.5399932861328,140.4499969482422,137.8800048828125,139.6300048828125,134.10887145996094,1108800
2020-08-10,139.85000610351562,139.85000610351562,137.9499969482422,138.66000366210938,133.17723083496094,759100
2020-08-11,139.89999389648438,140.6699981689453,138.39999389648438,138.9600067138672,133.4653778076172,782400
2020-08-12,140.17999267578125,142.50999450683594,137.6699981689453,138.4499969482422,132.9755096435547,1116600
2020-08-13,137.2100067138672,138.25,136.75999450683594,137.25999450683594,131.8325958251953,817400
2020-08-14,136.41000366210938,137.82000732421875,136.0800018310547,136.94000244140625,131.52523803710938,698100
2020-08-17,137.07000732421875,138.16000366210938,136.6999969482422,137.97999572753906,132.52410888671875,1136600
2020-08-18,137.77000427246094,138.3800048828125,137.0500030517578,137.24000549316406,131.81338500976562,541300
2020-08-19,137.3300018310547,138.4600067138672,136.77999877929688,137.13999938964844,131.71731567382812,665100
2020-08-20,136.38999938964844,137.47999572753906,136.16000366210938,136.3000030517578,130.9105682373047,607200
2020-08-21,135.41000366210938,136.11000061035156,134.13999938964844,134.82000732421875,129.4890594482422,763500
2020-08-24,135.9600067138672,136.22000122070312,135.00999450683594,135.92999267578125,130.55517578125,629800
2020-08-25,136.19000244140625,136.99000549316406,135.33999633789062,135.75,130.38229370117188,586100
2020-08-26,135.9499969482422,137.02999877929688,134.75999450683594,136.19000244140625,130.80490112304688,642700
2020-08-27,135.88999938964844,139.47999572753906,135.4600067138672,138.13999938964844,132.6777801513672,1119400
2020-08-28,138.5,139.1199951171875,137.1699981689453,139.11000061035156,133.60943603515625,738600
2020-08-31,138.9499969482422,139.77999877929688,137.24000549316406,139.2100067138672,133.7054901123047,1332200
2020-09-01,139.17999267578125,139.57000732421875,137.8000030517578,139.17999267578125,133.67666625976562,765600
2020-09-02,139.27000427246094,141.66000366210938,138.64999389648438,141.13999938964844,135.5591583251953,754200
2020-09-03,141.32000732421875,141.63999938964844,134.33999633789062,135.0800018310547,129.73880004882812,976500
2020-09-04,136.72000122070312,137.30999755859375,131.07000732421875,132.27000427246094,127.03988647460938,1114500
2020-09-08,131.57000732421875,132.25999450683594,127.45999908447266,127.95999908447266,122.90030670166016,1268300
2020-09-09,129.08999633789062,130.05999755859375,128.0,129.24000549316406,124.12970733642578,925900
2020-09-10,129.11000061035156,129.41000366210938,125.31999969482422,125.63999938964844,120.67204284667969,915800
2020-09-11,125.6500015258789,126.80000305175781,124.80999755859375,125.73999786376953,120.76809692382812,911100
2020-09-14,125.80000305175781,127.77999877929688,125.80000305175781,127.41000366210938,123.25428009033203,1083300
2020-09-15,127.76000213623047,128.8000030517578,126.5,126.73999786376953,122.60612487792969,1018000
2020-09-16,127.25,129.16000366210938,126.58000183105469,128.17999267578125,123.9991455078125,1392400
2020-09-17,127.98999786376953,129.5,126.05000305175781,127.45999908447266,123.3026351928711,1654700
2020-09-18,127.01000213623047,128.97999572753906,127.01000213623047,127.97000122070312,123.79600524902344,1638500
2020-09-21,126.5,127.77999877929688,122.79000091552734,124.73999786376953,120.67134857177734,1649900
2020-09-22,124.58999633789062,126.16000366210938,123.01000213623047,125.4800033569336,121.38722229003906,1408200
2020-09-23,126.11000061035156,126.5199966430664,122.7300033569336,122.88999938964844,118.88170623779297,1219900
2020-09-24,123.11000061035156,124.54000091552734,121.58000183105469,123.43000030517578,119.40408325195312,1151600
2020-09-25,122.94000244140625,125.87999725341797,122.62000274658203,125.22000122070312,121.13569641113281,768700
2020-09-28,127.26000213623047,129.0800018310547,126.91999816894531,128.5500030517578,124.35709381103516,1127600
2020-09-29,127.62999725341797,129.3699951171875,126.98999786376953,127.48999786376953,123.33165740966797,1086300
2020-09-30,129.10000610351562,130.02000427246094,127.11000061035156,128.22000122070312,124.03784942626953,1598200
2020-10-01,128.39999389648438,129.25999450683594,127.44999694824219,128.0399932861328,123.86370849609375,1007700
2020-10-02,126.83000183105469,130.0800018310547,125.91000366210938,129.08999633789062,124.87947845458984,1295600
2020-10-05,130.33999633789062,133.63999938964844,130.27000427246094,133.50999450683594,129.15530395507812,978200
2020-10-06,134.14999389648438,137.10000610351562,132.74000549316406,133.8699951171875,129.50355529785156,934000
2020-10-07,135.0399932861328,137.69000244140625,135.0399932861328,137.22999572753906,132.75396728515625,845200
2020-10-08,138.83999633789062,140.85000610351562,137.24000549316406,140.8300018310547,136.23654174804688,886900
2020-10-09,141.08999633789062,142.50999450683594,140.64999389648438,142.2100067138672,137.57154846191406,916500
2020-10-12,142.60000610351562,144.47999572753906,142.2100067138672,143.08999633789062,138.42283630371094,1189800
2020-10-13,143.10000610351562,145.1300048828125,142.27000427246094,144.17999267578125,139.47727966308594,1193200
2020-10-14,145.0399932861328,146.72999572753906,144.50999450683594,144.64999389648438,139.9319305419922,1174500
2020-10-15,143.2100067138672,146.97000122070312,142.4600067138672,146.88999938964844,142.09889221191406,1157900
2020-10-16,147.39999389648438,148.6999969482422,146.6300048828125,147.02999877929688,142.23431396484375,2200900
2020-10-19,147.91000366210938,148.8800048828125,143.97999572753906,144.27000427246094,139.56434631347656,1490700
2020-10-20,145.92999267578125,148.4499969482422,145.92999267578125,146.74000549316406,141.95379638671875,1040700
2020-10-21,146.11000061035156,148.1699981689453,145.5800018310547,145.9600067138672,141.19923400878906,762100
2020-10-22,146.24000549316406,146.6999969482422,144.3800048828125,146.36000061035156,141.586181640625,598800
2020-10-23,147.8300018310547,148.1699981689453,146.13999938964844,148.10000610351562,143.26942443847656,922100
2020-10-26,146.16000366210938,146.61000061035156,142.8000030517578,145.02999877929688,140.299560546875,928900
2020-10-27,145.6699981689453,145.67999267578125,142.22999572753906,142.3000030517578,137.6586151123047,1045900
2020-10-28,139.5800018310547,141.02999877929688,136.19000244140625,137.13999938964844,132.66690063476562,1321800
2020-10-29,136.50999450683594,136.50999450683594,128.77000427246094,131.44000244140625,127.15283203125,1986800
2020-10-30,129.52000427246094,132.00999450683594,124.94000244140625,126.66000366210938,122.52873992919922,1768500
2020-11-02,128.77000427246094,131.33999633789062,127.76000213623047,128.97000122070312,124.76339721679688,1271900
2020-11-03,131.36000061035156,133.07000732421875,130.63999938964844,132.14999389648438,127.83965301513672,1089800
2020-11-04,131.8699951171875,137.5800018310547,130.94000244140625,135.80999755859375,131.38027954101562,1257900
2020-11-05,138.50999450683594,140.00999450683594,136.0,137.3800048828125,132.89907836914062,874100
2020-11-06,139.07000732421875,139.07000732421875,133.33999633789062,133.74000549316406,129.37782287597656,885500
2020-11-09,139.74000549316406,142.2100067138672,136.14999389648438,137.02999877929688,132.56048583984375,1689800
2020-11-10,137.0800018310547,137.36000061035156,133.05999755859375,136.89999389648438,132.4347381591797,1241000
2020-11-11,137.05999755859375,140.88999938964844,136.88999938964844,140.4600067138672,135.8786163330078,1457300
2020-11-12,139.75999450683594,140.33999633789062,135.99000549316406,137.52999877929688,133.044189453125,811400
2020-11-13,138.27000427246094,140.8800048828125,137.9199981689453,140.42999267578125,135.84957885742188,649700
2020-11-16,142.42999267578125,143.92999267578125,141.02999877929688,143.85000610351562,139.15805053710938,842400
2020-11-17,142.75999450683594,145.10000610351562,140.5399932861328,141.52999877929688,136.91371154785156,933400
2020-11-18,141.07000732421875,142.47999572753906,139.66000366210938,139.7899932861328,135.23048400878906,718300
2020-11-19,136.97000122070312,139.75,135.0,139.52999877929688,134.9789581298828,734700
2020-11-20,139.2899932861328,139.69000244140625,137.3300018310547,137.4600067138672,132.97647094726562,729500
2020-11-23,139.0,140.5800018310547,138.35000610351562,139.3699951171875,134.8241729736328,679800
2020-11-24,140.72000122070312,144.0800018310547,139.66000366210938,143.94000244140625,139.24510192871094,1082600
2020-11-25,143.11000061035156,145.57000732421875,142.16000366210938,145.0399932861328,140.30921936035156,715900
2020-11-27,145.1699981689453,146.82000732421875,144.0,145.6300048828125,140.87998962402344,409000
2020-11-30,144.94000244140625,145.60000610351562,142.3000030517578,143.41000366210938,138.73240661621094,1142600
2020-12-01,146.02999877929688,147.08999633789062,144.38999938964844,145.5,140.7542266845703,958800
2020-12-02,144.75,146.9199981689453,144.50999450683594,146.50999450683594,141.7312774658203,1010600
2020-12-03,146.25,150.99000549316406,145.80999755859375,150.07000732421875,145.1751708984375,970600
2020-12-04,149.30999755859375,153.24000549316406,149.00999450683594,152.52999877929688,147.554931640625,971200
2020-12-07,151.27999877929688,153.4499969482422,150.0399932861328,151.3000030517578,146.3650665283203,1195600
2020-12-08,151.30999755859375,154.3300018310547,150.60000610351562,153.1699981689453,148.17405700683594,749300
2020-12-09,153.30999755859375,154.0500030517578,149.55999755859375,151.57000732421875,146.62625122070312,966600
2020-12-10,149.3000030517578,151.1199951171875,147.47999572753906,149.33999633789062,144.46897888183594,1142100
2020-12-11,147.9199981689453,151.77000427246094,145.74000549316406,151.49000549316406,146.54885864257812,1156800
2020-12-14,151.1300048828125,152.97999572753906,147.64999389648438,147.86000061035156,143.89212036132812,1518700
2020-12-15,148.89999389648438,151.0500030517578,147.8699951171875,149.86000061035156,145.83843994140625,1160100
2020-12-16,149.00999450683594,151.66000366210938,149.00999450683594,150.42999267578125,146.3931427001953,1096000
2020-12-17,150.8000030517578,151.6999969482422,150.00999450683594,151.3000030517578,147.23980712890625,934100
2020-12-18,151.30999755859375,151.38999938964844,149.00999450683594,150.44000244140625,146.4028778076172,1962200
2020-12-21,148.55999755859375,149.16000366210938,145.5399932861328,148.66000366210938,144.670654296875,1012500
2020-12-22,148.66000366210938,149.38999938964844,146.55999755859375,147.4199981689453,143.4639129638672,1071000
2020-12-23,148.9600067138672,149.3000030517578,147.75,147.83999633789062,143.8726348876953,719800
2020-12-24,148.8699951171875,148.8699951171875,147.22999572753906,148.27999877929688,144.30084228515625,370800
2020-12-28,148.91000366210938,149.83999633789062,147.9499969482422,148.05999755859375,144.0867462158203,664500
2020-12-29,148.97999572753906,151.8300018310547,147.49000549316406,148.3800048828125,144.39816284179688,572100
2020-12-30,148.89999389648438,150.85000610351562,148.75,149.5800018310547,145.56594848632812,564200
2020-12-31,149.61000061035156,151.5399932861328,148.9499969482422,151.38999938964844,147.327392578125,619700
2021-01-04,152.25999450683594,152.52999877929688,145.82000732421875,147.69000244140625,143.7266845703125,1449800
2021-01-05,147.57000732421875,149.7100067138672,147.0500030517578,149.08999633789062,145.089111328125,932500
2021-01-06,150.5,154.05999755859375,149.4600067138672,151.52999877929688,147.46363830566406,1424700
2021-01-07,152.5800018310547,154.97999572753906,152.16000366210938,154.5500030517578,150.402587890625,807400
2021-01-08,154.9499969482422,157.39999389648438,152.08999633789062,154.52000427246094,150.37339782714844,1178200
2021-01-11,154.4600067138672,158.94000244140625,152.39999389648438,155.3800048828125,151.21031188964844,984600
2021-01-12,156.52000427246094,159.67999267578125,156.00999450683594,158.30999755859375,154.06167602539062,944700
2021-01-13,158.35000610351562,158.63999938964844,154.11000061035156,157.1999969482422,152.98146057128906,1198000
2021-01-14,157.5800018310547,158.94000244140625,156.2899932861328,158.52999877929688,154.27577209472656,1039300
2021-01-15,157.52999877929688,158.58999633789062,155.41000366210938,156.4199981689453,152.22239685058594,2911000
2021-01-19,158.08999633789062,159.10000610351562,156.4600067138672,158.47999572753906,154.22711181640625,1071400
2021-01-20,158.8699951171875,161.1300048828125,158.05999755859375,159.5399932861328,155.2586669921875,915000
2021-01-21,159.5399932861328,159.63999938964844,156.55999755859375,156.63999938964844,152.43650817871094,1130400
