Date,Open,High,Low,Close,Adj Close,Volume
2020-07-24,143.36000061035156,146.74000549316406,141.91000366210938,146.52999877929688,144.84832763671875,1662800
2020-07-27,147.85000610351562,147.92999267578125,142.5,143.0,141.35882568359375,1618300
2020-07-28,142.75,144.52999877929688,141.8000030517578,143.07000732421875,141.4280548095703,1320100
2020-07-29,143.92999267578125,146.5,143.72000122070312,145.4600067138672,143.7906036376953,1496100
2020-07-30,144.00999450683594,145.05999755859375,142.8000030517578,143.4199981689453,141.77401733398438,875700
2020-07-31,144.6999969482422,144.6999969482422,140.82000732421875,142.74000549316406,141.10182189941406,1466000
2020-08-03,143.75,148.2100067138672,143.41000366210938,147.4199981689453,145.72811889648438,1911300
2020-08-04,146.77999877929688,148.67999267578125,146.0,148.22999572753906,146.52880859375,1094300
2020-08-05,148.4199981689453,148.82000732421875,145.50999450683594,147.22999572753906,145.540283203125,1024100
2020-08-06,147.72999572753906,148.75999450683594,146.1999969482422,148.13999938964844,146.43984985351562,1036300
2020-08-07,147.83999633789062,149.8800048828125,147.63999938964844,148.10000610351562,146.4003143310547,992300
2020-08-10,148.32000732421875,148.3699951171875,146.2100067138672,147.14999389648438,145.46121215820312,735300
2020-08-11,148.00999450683594,148.3000030517578,143.8000030517578,145.11000061035156,143.4446258544922,1175700
2020-08-12,146.0,149.19000244140625,144.77999877929688,149.0800018310547,147.36904907226562,1548000
2020-08-13,148.58999633789062,150.0800018310547,147.75,148.7100067138672,147.00331115722656,980100
2020-08-14,148.2100067138672,150.17999267578125,147.66000366210938,148.60000610351562,146.8945770263672,759800
2020-08-17,148.94000244140625,153.6699981689453,148.77000427246094,153.5800018310547,151.81741333007812,1050200
2020-08-18,154.3699951171875,155.25,151.1999969482422,153.02000427246094,151.2638397216797,891400
2020-08-19,153.00999450683594,154.2899932861328,152.4199981689453,153.9199981689453,152.15350341796875,982700
2020-08-20,152.8800048828125,154.47999572753906,151.88999938964844,152.3300018310547,150.58175659179688,1124100
2020-08-21,152.63999938964844,155.17999267578125,152.0,153.27999877929688,151.91976928710938,1438500
2020-08-24,154.67999267578125,154.6999969482422,151.89999389648438,153.52000427246094,152.15765380859375,970400
2020-08-25,153.77999877929688,153.99000549316406,152.0399932861328,153.27000427246094,151.9098663330078,1579100
2020-08-26,153.1699981689453,154.8800048828125,152.05999755859375,154.6300048828125,153.25779724121094,1111300
2020-08-27,154.67999267578125,155.55999755859375,149.5,151.02000427246094,149.67984008789062,1355100
2020-08-28,150.75,151.24000549316406,146.52999877929688,146.91000366210938,145.6063232421875,1441800
2020-08-31,147.0,149.17999267578125,145.32000732421875,148.8300018310547,147.50926208496094,2248200
2020-09-01,148.60000610351562,151.77999877929688,148.2899932861328,149.02000427246094,147.6975860595703,1408100
2020-09-02,149.38999938964844,150.6699981689453,147.07000732421875,149.60000610351562,148.27244567871094,1175900
2020-09-03,147.6199951171875,148.44000244140625,143.6300048828125,145.5800018310547,144.28810119628906,1537700
2020-09-04,145.60000610351562,146.5,140.72000122070312,142.0800018310547,140.8191680908203,1365100
2020-09-08,139.8699951171875,141.50999450683594,136.00999450683594,136.75999450683594,135.54637145996094,1594100
2020-09-09,138.55999755859375,142.10000610351562,138.2899932861328,141.5800018310547,140.32359313964844,1077200
2020-09-10,141.5800018310547,142.77000427246094,137.47000122070312,137.8000030517578,136.5771484375,1129100
2020-09-11,138.4600067138672,140.10000610351562,137.1199951171875,137.64999389648438,136.428466796875,849900
2020-09-14,138.91000366210938,140.22999572753906,138.1300048828125,138.13999938964844,136.91412353515625,950100
2020-09-15,138.86000061035156,141.4499969482422,138.69000244140625,140.8800048828125,139.62982177734375,1050200
2020-09-16,141.33999633789062,141.5500030517578,137.97999572753906,138.25,137.02316284179688,918400
2020-09-17,136.52999877929688,139.1999969482422,136.00999450683594,138.14999389648438,136.9240264892578,840700
2020-09-18,138.47999572753906,140.44000244140625,136.57000732421875,138.11000061035156,136.88438415527344,1535100
2020-09-21,137.5,139.4499969482422,136.57000732421875,137.55999755859375,136.3392791748047,1079800
2020-09-22,137.9199981689453,141.75,136.85000610351562,141.61000061035156,140.35333251953125,1063800
2020-09-23,141.67999267578125,143.5500030517578,139.27999877929688,139.92999267578125,138.68824768066406,1105000
2020-09-24,139.00999450683594,140.58999633789062,138.00999450683594,138.25999450683594,137.03306579589844,828200
2020-09-25,138.3699951171875,139.57000732421875,136.72000122070312,139.2100067138672,137.97463989257812,1702800
2020-09-28,140.60000610351562,142.02999877929688,139.42999267578125,142.02000427246094,140.75970458984375,964900
2020-09-29,141.89999389648438,142.9199981689453,140.82000732421875,140.97999572753906,139.7289276123047,950600
2020-09-30,141.6300048828125,144.8300018310547,141.0800018310547,143.33999633789062,142.06797790527344,1551600
2020-10-01,143.7100067138672,144.80999755859375,141.52000427246094,142.0500030517578,140.78944396972656,1385900
2020-10-02,140.6300048828125,142.33999633789062,140.1199951171875,140.6199951171875,139.37213134765625,925200
2020-10-05,141.5,144.52000427246094,141.17999267578125,144.39999389648438,143.1185760498047,973500
2020-10-06,144.30999755859375,144.97000122070312,141.11000061035156,141.77000427246094,140.5119171142578,991000
2020-10-07,142.22000122070312,147.39999389648438,142.22000122070312,145.7899932861328,144.49624633789062,1294500
2020-10-08,146.1300048828125,149.6999969482422,145.1999969482422,149.22000122070312,147.89581298828125,1024800
2020-10-09,150.08999633789062,152.19000244140625,148.66000366210938,149.92999267578125,148.59950256347656,900500
2020-10-12,151.5,152.89999389648438,150.22000122070312,150.94000244140625,149.60055541992188,1406500
2020-10-13,150.39999389648438,153.3800048828125,150.39999389648438,152.9199981689453,151.56295776367188,1131300
2020-10-14,153.1199951171875,157.07000732421875,150.7899932861328,151.88999938964844,150.5421142578125,1470900
2020-10-15,150.89999389648438,153.8300018310547,150.4499969482422,152.10000610351562,150.75025939941406,1150300
2020-10-16,152.41000366210938,154.22000122070312,151.5800018310547,153.08999633789062,151.73146057128906,2280500
2020-10-19,154.25,155.0,150.6300048828125,150.97999572753906,149.64019775390625,1222500
2020-10-20,151.6300048828125,152.49000549316406,148.80999755859375,149.6999969482422,148.3715362548828,1159500
2020-10-21,150.17999267578125,151.22999572753906,148.52999877929688,149.1199951171875,147.7966766357422,1243000
2020-10-22,142.08999633789062,142.32000732421875,136.10000610351562,137.02000427246094,135.8040771484375,4412400
2020-10-23,137.67999267578125,140.27999877929688,136.27000427246094,139.82000732421875,138.57923889160156,1948400
2020-10-26,138.91000366210938,139.75,134.13999938964844,135.85000610351562,134.64447021484375,1638300
