Date,Open,High,Low,Close,Adj Close,Volume
2020-07-24,112.12999725341797,112.20999908447266,110.70999908447266,111.2699966430664,107.542236328125,443900
2020-07-27,110.80999755859375,110.80999755859375,109.05999755859375,110.31999969482422,106.62406921386719,429100
2020-07-28,110.4000015258789,113.62999725341797,109.87999725341797,112.98999786376953,109.20462799072266,514600
2020-07-29,113.77999877929688,114.5,111.94000244140625,113.91999816894531,110.10345458984375,549300
2020-07-30,112.69000244140625,118.76000213623047,112.66999816894531,117.5199966430664,113.58284759521484,857500
2020-07-31,117.02999877929688,119.19999694824219,114.75,119.19000244140625,115.19691467285156,720400
2020-08-03,118.55999755859375,118.55999755859375,115.4000015258789,116.87999725341797,112.96429443359375,537500
2020-08-04,116.44000244140625,117.73999786376953,115.0,116.91999816894531,113.0029525756836,603500
2020-08-05,117.54000091552734,117.62000274658203,115.5199966430664,116.26000213623047,112.36506652832031,287200
2020-08-06,115.73999786376953,116.91999816894531,115.37000274658203,116.5,112.59703063964844,375700
2020-08-07,115.81999969482422,116.87000274658203,115.55999755859375,116.48999786376953,112.58735656738281,454200
2020-08-10,116.94000244140625,118.38999938964844,116.3499984741211,117.05000305175781,113.12860107421875,575500
2020-08-11,118.08999633789062,119.25,116.13999938964844,116.70999908447266,112.79998779296875,561900
2020-08-12,117.12999725341797,117.5199966430664,116.05000305175781,117.08999633789062,113.16725158691406,260100
2020-08-13,116.44000244140625,117.93000030517578,115.44000244140625,115.69000244140625,111.81416320800781,389700
2020-08-14,115.55000305175781,116.22000122070312,114.30999755859375,114.86000061035156,111.01197052001953,765600
2020-08-17,114.94999694824219,116.2300033569336,114.04000091552734,116.04000091552734,112.1524429321289,283900
2020-08-18,116.27999877929688,116.5199966430664,114.43000030517578,116.06999969482422,112.18142700195312,320600
2020-08-19,116.05999755859375,116.05999755859375,112.66000366210938,113.27999877929688,109.48489379882812,623400
2020-08-20,112.83999633789062,115.2699966430664,112.83999633789062,114.83000183105469,110.98297119140625,384400
2020-08-21,115.25,115.47000122070312,113.11000061035156,114.83999633789062,110.99263763427734,308000
2020-08-24,114.69999694824219,115.83000183105469,112.8499984741211,115.69000244140625,111.81416320800781,353600
2020-08-25,115.73999786376953,116.19000244140625,114.87999725341797,116.19000244140625,112.29740905761719,336800
2020-08-26,115.48999786376953,116.31999969482422,113.26000213623047,113.6500015258789,109.8425064086914,394500
2020-08-27,114.33000183105469,116.55999755859375,114.2300033569336,116.37999725341797,112.48104858398438,331200
2020-08-28,116.62000274658203,117.19000244140625,115.19000244140625,117.16000366210938,113.23492431640625,392300
2020-08-31,116.66000366210938,117.3499984741211,115.80000305175781,117.12000274658203,113.19625854492188,481200
2020-09-01,116.5,116.66000366210938,114.80000305175781,116.55000305175781,112.64534759521484,364800
2020-09-02,116.44000244140625,118.87999725341797,115.25,118.66999816894531,114.69432830810547,872400
2020-09-03,119.30000305175781,120.83000183105469,117.02999877929688,117.83000183105469,113.8824691772461,520000
2020-09-04,118.12000274658203,119.43000030517578,116.05999755859375,118.3499984741211,114.38504791259766,477500
2020-09-08,117.97000122070312,118.25,115.01000213623047,115.68000030517578,111.80449676513672,639500
2020-09-09,116.12000274658203,118.37999725341797,115.38999938964844,116.44000244140625,112.53904724121094,488700
2020-09-10,116.29000091552734,117.41000366210938,114.30999755859375,116.44000244140625,112.53904724121094,696900
2020-09-11,116.44999694824219,116.44999694824219,114.95999908447266,115.91000366210938,112.02679443359375,581500
2020-09-14,116.98999786376953,120.08999633789062,116.44000244140625,119.6500015258789,115.6415023803711,471500
2020-09-15,119.61000061035156,120.83999633789062,118.05000305175781,118.56999969482422,114.5976791381836,308300
2020-09-16,119.44000244140625,120.55000305175781,117.94999694824219,118.19000244140625,114.23040771484375,551200
2020-09-17,117.36000061035156,118.36000061035156,115.69999694824219,117.13999938964844,113.21559143066406,650400
2020-09-18,116.31999969482422,117.37999725341797,114.68000030517578,114.93000030517578,111.07962036132812,1150800
2020-09-21,113.37999725341797,114.30000305175781,111.19000244140625,113.16999816894531,109.37857818603516,752000
2020-09-22,113.41000366210938,116.0,113.41000366210938,115.18000030517578,111.32124328613281,727400
2020-09-23,115.37999725341797,115.72000122070312,113.04000091552734,113.41999816894531,109.62020874023438,653900
2020-09-24,113.04000091552734,113.95999908447266,111.2699966430664,112.38999938964844,108.62471771240234,502700
2020-09-25,111.88999938964844,115.5199966430664,111.22000122070312,115.37999725341797,111.51454162597656,693800
2020-09-28,116.83000183105469,118.16999816894531,116.1500015258789,117.13999938964844,113.21559143066406,412900
2020-09-29,116.91999816894531,117.43000030517578,114.63999938964844,115.33999633789062,111.47587585449219,279900
2020-09-30,116.06999969482422,116.62999725341797,114.44000244140625,115.94999694824219,112.0654525756836,761600
2020-10-01,116.0,120.33000183105469,115.55999755859375,120.29000091552734,116.26005554199219,740500
2020-10-02,118.80999755859375,124.33000183105469,117.41999816894531,123.70999908447266,119.56547546386719,852700
2020-10-05,124.55999755859375,124.87999725341797,122.4800033569336,124.5,120.32901000976562,583800
2020-10-06,124.87000274658203,125.23999786376953,122.83000183105469,123.54000091552734,119.40116119384766,610400
2020-10-07,124.04000091552734,125.02999877929688,121.7699966430664,122.94999694824219,118.83094024658203,499300
2020-10-08,123.02999877929688,125.3499984741211,123.02999877929688,124.87999725341797,120.69628143310547,476600
2020-10-09,125.63999938964844,125.63999938964844,123.01000213623047,123.66000366210938,119.51714324951172,368000
2020-10-12,123.83000183105469,125.0,123.05999755859375,124.66000366210938,120.48365020751953,244500
2020-10-13,125.06999969482422,126.51000213623047,122.62999725341797,124.19999694824219,120.03904724121094,639700
2020-10-14,123.02999877929688,124.04000091552734,121.55999755859375,122.76000213623047,119.6103515625,492200
2020-10-15,121.72000122070312,123.91000366210938,121.19000244140625,122.47000122070312,119.32778930664062,593500
2020-10-16,122.33999633789062,122.69999694824219,119.30000305175781,119.44000244140625,116.37552642822266,665500
2020-10-19,120.16000366210938,120.26000213623047,117.48999786376953,117.68000030517578,114.66069030761719,351200
2020-10-20,118.55999755859375,120.36000061035156,117.80000305175781,118.20999908447266,115.17708587646484,485000
2020-10-21,117.6500015258789,118.8499984741211,117.12000274658203,117.9000015258789,114.87503814697266,483700
2020-10-22,118.18000030517578,118.9800033569336,117.48999786376953,118.6500015258789,115.60579681396484,448200
2020-10-23,119.51000213623047,119.94000244140625,118.29000091552734,118.70999908447266,115.66425323486328,358600
