Date,Open,High,Low,Close,Adj Close,Volume
2020-07-24,36.90999984741211,37.47999954223633,36.779998779296875,36.91999816894531,35.35193634033203,7385800
2020-07-27,36.599998474121094,36.619998931884766,35.59000015258789,36.15999984741211,34.62421798706055,6452300
2020-07-28,35.9900016784668,36.5099983215332,35.91999816894531,36.31999969482422,34.77742385864258,7658800
2020-07-29,36.27000045776367,37.83000183105469,36.0099983215332,37.709999084472656,36.10839080810547,6527700
2020-07-30,36.65999984741211,37.040000915527344,36.02000045776367,36.90999984741211,35.34236526489258,6202100
2020-07-31,36.650001525878906,36.869998931884766,36.08000183105469,36.84000015258789,35.27533721923828,7707300
2020-08-03,36.790000915527344,37.09000015258789,36.369998931884766,36.79999923706055,35.237037658691406,4683700
2020-08-04,36.630001068115234,36.75,36.15999984741211,36.22999954223633,34.69124221801758,4098900
2020-08-05,36.5,36.95000076293945,36.47999954223633,36.86000061035156,35.294490814208984,4585300
2020-08-06,36.63999938964844,37.150001525878906,36.540000915527344,36.790000915527344,35.22746276855469,3227200
2020-08-07,36.36000061035156,37.470001220703125,36.099998474121094,37.459999084472656,35.86900329589844,7818900
2020-08-10,37.72999954223633,37.9900016784668,37.2400016784668,37.470001220703125,35.87858200073242,7739300
2020-08-11,38.439998626708984,39.349998474121094,38.060001373291016,38.27000045776367,36.64460754394531,7527000
2020-08-12,39.11000061035156,39.15999984741211,37.400001525878906,37.810001373291016,36.204139709472656,4864100
2020-08-13,37.45000076293945,37.79999923706055,37.06999969482422,37.369998931884766,35.78282928466797,4084600
2020-08-14,37.0099983215332,37.959999084472656,36.86000061035156,37.779998779296875,36.1754150390625,3971800
2020-08-17,37.56999969482422,37.619998931884766,36.849998474121094,36.93000030517578,35.36151885986328,5522600
2020-08-18,36.900001525878906,37.029998779296875,36.27000045776367,36.33000183105469,34.78700256347656,4335500
2020-08-19,36.34000015258789,36.900001525878906,36.040000915527344,36.15999984741211,34.62421798706055,4218700
2020-08-20,35.7400016784668,35.939998626708984,35.349998474121094,35.61000061035156,34.09757995605469,4373400
2020-08-21,35.599998474121094,35.72999954223633,35.029998779296875,35.209999084472656,33.714561462402344,5999700
2020-08-24,35.400001525878906,36.7599983215332,35.33000183105469,36.75,35.18915939331055,5276300
2020-08-25,37.119998931884766,37.40999984741211,36.400001525878906,36.61000061035156,35.05510711669922,4890800
2020-08-26,36.470001220703125,36.68000030517578,36.189998626708984,36.220001220703125,34.68167495727539,4649000
2020-08-27,36.220001220703125,37.279998779296875,36.189998626708984,36.939998626708984,35.37108612060547,5600600
2020-08-28,37.349998474121094,37.349998474121094,36.66999816894531,37.20000076293945,35.62004852294922,4666600
2020-08-31,36.970001220703125,37.060001373291016,36.2400016784668,36.400001525878906,34.85403060913086,6037300
2020-09-01,36.15999984741211,36.900001525878906,35.95000076293945,36.689998626708984,35.131710052490234,5984200
2020-09-02,36.63999938964844,37.77000045776367,36.5099983215332,37.61000061035156,36.01263427734375,8346100
2020-09-03,37.970001220703125,38.939998626708984,37.27000045776367,37.459999084472656,35.86900329589844,9892300
2020-09-04,38.31999969482422,38.75,37.540000915527344,38.310001373291016,36.68290710449219,8406900
2020-09-08,37.61000061035156,37.95000076293945,36.43000030517578,36.720001220703125,35.16043472290039,9781700
2020-09-09,37.0099983215332,37.08000183105469,36.43000030517578,36.529998779296875,34.97850799560547,5718900
2020-09-10,36.7400016784668,37.18000030517578,35.7400016784668,35.779998779296875,34.26035690307617,7381700
2020-09-11,35.79999923706055,36.75,35.650001525878906,36.68000030517578,35.12213134765625,6330300
2020-09-14,37.02000045776367,38.2400016784668,36.93000030517578,37.869998931884766,36.261592864990234,5797000
2020-09-15,37.88999938964844,38.08000183105469,37.11000061035156,37.31999969482422,35.73495101928711,7353500
2020-09-16,37.31999969482422,38.720001220703125,37.16999816894531,38.15999984741211,36.53927993774414,5697300
2020-09-17,37.68000030517578,38.150001525878906,37.45000076293945,37.88999938964844,36.280738830566406,6422600
2020-09-18,37.54999923706055,38.04999923706055,37.38999938964844,37.619998931884766,36.0222053527832,7800000
2020-09-21,36.68000030517578,37.18000030517578,35.619998931884766,36.15999984741211,34.62421798706055,8109100
2020-09-22,36.2599983215332,36.400001525878906,35.31999969482422,35.59000015258789,34.07843017578125,7230500
2020-09-23,35.810001373291016,36.22999954223633,34.4900016784668,34.5,33.03472137451172,6665800
2020-09-24,34.68000030517578,35.31999969482422,34.16999816894531,34.72999954223633,33.25495147705078,6961400
2020-09-25,34.400001525878906,35.22999954223633,34.209999084472656,35.15999984741211,33.666690826416016,4565600
2020-09-28,35.880001068115234,36.459999084472656,35.66999816894531,36.099998474121094,34.5667724609375,5622700
2020-09-29,35.5,35.58000183105469,34.720001220703125,35.29999923706055,34.1986198425293,5202800
2020-09-30,35.45000076293945,36.16999816894531,35.34000015258789,35.849998474121094,34.73146438598633,9457500
2020-10-01,36.029998779296875,36.09000015258789,35.439998626708984,36.0,34.87678527832031,4618100
2020-10-02,35.369998931884766,36.95000076293945,35.25,36.77000045776367,35.62276077270508,5406100
2020-10-05,37.31999969482422,37.91999816894531,37.11000061035156,37.72999954223633,36.55280685424805,5471700
2020-10-06,38.150001525878906,38.79999923706055,37.27000045776367,37.41999816894531,36.252471923828125,6061100
2020-10-07,38.04999923706055,39.060001373291016,37.9900016784668,38.790000915527344,37.579734802246094,7673000
2020-10-08,39.0,39.65999984741211,38.790000915527344,39.5,38.26758575439453,6988400
2020-10-09,39.70000076293945,39.7599983215332,38.58000183105469,39.16999816894531,37.947879791259766,6504700
2020-10-12,39.029998779296875,39.970001220703125,38.790000915527344,39.75,38.50978088378906,7249500
2020-10-13,39.5,39.689998626708984,38.31999969482422,38.41999816894531,37.221275329589844,6460000
2020-10-14,38.439998626708984,39.5099983215332,38.220001220703125,38.25,37.056583404541016,7761200
2020-10-15,38.20000076293945,39.349998474121094,38.060001373291016,39.13999938964844,37.91881561279297,6006800
2020-10-16,39.25,39.70000076293945,38.630001068115234,39.13999938964844,37.91881561279297,5679000
2020-10-19,39.349998474121094,39.70000076293945,38.86000061035156,38.970001220703125,37.75411605834961,6117200
2020-10-20,39.310001373291016,39.83000183105469,39.150001525878906,39.209999084472656,37.986629486083984,5666300
2020-10-21,39.0099983215332,39.36000061035156,38.779998779296875,38.81999969482422,37.608795166015625,4911800
2020-10-22,38.77000045776367,40.54999923706055,38.77000045776367,40.47999954223633,39.21700668334961,6366100
2020-10-23,40.880001068115234,41.029998779296875,40.06999969482422,40.65999984741211,39.39139175415039,5760500
2020-10-26,40.18000030517578,40.27000045776367,39.380001068115234,39.959999084472656,38.71323013305664,6300100
2020-10-27,39.630001068115234,39.72999954223633,38.38999938964844,38.40999984741211,37.21158981323242,6944000
2020-10-28,37.68000030517578,38.029998779296875,37.18000030517578,37.29999923706055,36.13622283935547,8437800
2020-10-29,37.13999938964844,38.33000183105469,36.56999969482422,38.06999969482422,36.8822021484375,6634200
2020-10-30,37.9900016784668,38.959999084472656,37.7599983215332,38.95000076293945,37.734745025634766,6210100
2020-11-02,39.45000076293945,40.119998931884766,38.77000045776367,39.7400016784668,38.50009536743164,5915600
2020-11-03,40.540000915527344,41.09000015258789,40.400001525878906,40.81999969482422,39.5463981628418,6210400
2020-11-04,39.68000030517578,40.279998779296875,38.470001220703125,39.0,37.783180236816406,7494700
2020-11-05,38.959999084472656,40.650001525878906,38.959999084472656,40.459999084472656,39.19762420654297,5535900
2020-11-06,40.81999969482422,40.93000030517578,38.900001525878906,39.16999816894531,37.947879791259766,6210300
2020-11-09,42.970001220703125,44.9900016784668,42.4900016784668,44.15999984741211,42.782188415527344,16088500
2020-11-10,44.4900016784668,44.4900016784668,43.22999954223633,44.13999938964844,42.762813568115234,8062400
2020-11-11,44.029998779296875,44.150001525878906,42.810001373291016,43.75,42.384979248046875,7680500
2020-11-12,42.959999084472656,43.20000076293945,42.130001068115234,42.810001373291016,41.47431182861328,8025000
2020-11-13,43.25,43.59000015258789,43.02000045776367,43.310001373291016,41.95871353149414,5968700
2020-11-16,44.65999984741211,45.040000915527344,43.79999923706055,44.279998779296875,42.898441314697266,7642100
2020-11-17,43.59000015258789,44.34000015258789,43.2400016784668,44.029998779296875,42.656246185302734,7384500
2020-11-18,44.27000045776367,44.7599983215332,43.220001220703125,43.2599983215332,41.91027069091797,7324800
2020-11-19,42.97999954223633,43.310001373291016,42.34000015258789,43.2400016784668,41.890892028808594,7476300
2020-11-20,43.04999923706055,43.16999816894531,42.41999816894531,42.65999984741211,41.32898712158203,5242500
2020-11-23,43.27000045776367,43.369998931884766,42.81999969482422,43.09000015258789,41.74557113647461,5943400
2020-11-24,44.040000915527344,45.43000030517578,43.91999816894531,45.400001525878906,43.98350524902344,8718100
2020-11-25,44.900001525878906,44.900001525878906,44.369998931884766,44.68000030517578,43.28596496582031,5407800
2020-11-27,44.70000076293945,44.7400016784668,44.04999923706055,44.209999084472656,42.83062744140625,2871800
2020-11-30,44.290000915527344,44.58000183105469,43.06999969482422,43.209999084472656,41.8618278503418,14916400
2020-12-01,44.310001373291016,44.560001373291016,44.0099983215332,44.25,42.86937713623047,6850700
2020-12-02,44.189998626708984,44.83000183105469,43.959999084472656,44.68000030517578,43.28596496582031,5822700
2020-12-03,44.7599983215332,45.349998474121094,44.439998626708984,44.970001220703125,43.566917419433594,6192000
2020-12-04,45.38999938964844,45.630001068115234,45.040000915527344,45.369998931884766,43.95443344116211,6634900
2020-12-07,44.869998931884766,45.040000915527344,44.38999938964844,44.79999923706055,43.4022216796875,7054500
2020-12-08,44.25,45.02000045776367,44.150001525878906,44.97999954223633,43.576602935791016,5289500
2020-12-09,45.380001068115234,46.150001525878906,45.2400016784668,45.849998474121094,44.41946029663086,9415200
2020-12-10,45.540000915527344,46.27000045776367,45.349998474121094,46.119998931884766,44.68103790283203,7318300
2020-12-11,45.56999969482422,45.970001220703125,45.31999969482422,45.84000015258789,44.40977478027344,5266800
2020-12-14,46.5,46.7400016784668,44.70000076293945,44.810001373291016,43.41191101074219,5518000
2020-12-15,45.130001068115234,45.27000045776367,44.5,45.189998626708984,43.780052185058594,5787400
2020-12-16,45.2400016784668,45.4900016784668,45.0,45.349998474121094,43.93505859375,5711600
2020-12-17,45.540000915527344,45.540000915527344,44.79999923706055,45.279998779296875,43.86724090576172,6017900
2020-12-18,45.189998626708984,45.38999938964844,44.470001220703125,44.86000061035156,43.460350036621094,14375000
2020-12-21,45.08000183105469,45.5,44.209999084472656,45.33000183105469,43.915687561035156,10715700
2020-12-22,45.599998474121094,46.02000045776367,45.2400016784668,45.59000015258789,44.167572021484375,8468900
2020-12-23,45.959999084472656,46.959999084472656,45.84000015258789,46.72999954223633,45.27199935913086,6693000
2020-12-24,46.68000030517578,46.72999954223633,46.02000045776367,46.4900016784668,45.039493560791016,1980900
2020-12-28,46.86000061035156,47.25,46.540000915527344,46.65999984741211,45.204185485839844,4330800
2020-12-29,46.81999969482422,46.849998474121094,46.09000015258789,46.130001068115234,44.69072341918945,4083400
2020-12-30,45.88999938964844,46.279998779296875,45.81999969482422,46.150001525878906,45.120914459228516,3157400
2020-12-31,46.130001068115234,46.65999984741211,45.880001068115234,46.59000015258789,45.55110168457031,3778500
2021-01-04,46.689998626708984,46.900001525878906,45.599998474121094,46.119998931884766,45.091583251953125,6738800
2021-01-05,46.11000061035156,46.61000061035156,45.560001373291016,46.27000045776367,45.23823547363281,5334600
2021-01-06,47.529998779296875,49.630001068115234,47.029998779296875,49.0099983215332,47.917137145996094,12378300
2021-01-07,49.650001525878906,50.93000030517578,49.560001373291016,49.9900016784668,48.87528991699219,7778600
2021-01-08,50.040000915527344,50.22999954223633,48.810001373291016,49.31999969482422,48.22022247314453,6574400
2021-01-11,48.790000915527344,49.45000076293945,48.5099983215332,49.34000015258789,48.23978042602539,5631500
2021-01-12,49.84000015258789,50.099998474121094,49.459999084472656,49.650001525878906,48.54287338256836,5901900
2021-01-13,49.400001525878906,49.880001068115234,49.150001525878906,49.5099983215332,48.40598678588867,5536300
2021-01-14,49.61000061035156,49.790000915527344,49.27000045776367,49.279998779296875,48.18111801147461,6949400
2021-01-15,48.52000045776367,48.810001373291016,48.02000045776367,48.400001525878906,47.32073974609375,8547300
2021-01-19,48.36000061035156,48.66999816894531,48.029998779296875,48.06999969482422,46.99810028076172,12398000
2021-01-20,47.0,47.45000076293945,45.189998626708984,45.58000183105469,44.563629150390625,12256200
2021-01-21,45.689998626708984,46.08000183105469,45.189998626708984,45.66999816894531,44.651615142822266,12365900
2021-01-22,45.36000061035156,46.20000076293945,45.290000915527344,45.86000061035156,44.83738327026367,9036800
2021-01-25,45.560001373291016,46.04999923706055,44.90999984741211,45.7599983215332,44.73960494995117,9576900
2021-01-26,46.150001525878906,46.189998626708984,45.18000030517578,45.189998626708984,44.18231964111328,7909200
2021-01-27,44.599998474121094,44.75,42.72999954223633,42.810001373291016,41.85539245605469,11801800
2021-01-28,43.650001525878906,44.099998474121094,42.72999954223633,43.77000045776367,42.79398727416992,8597200
2021-01-29,43.720001220703125,44.0,42.81999969482422,42.849998474121094,41.89449691772461,7339300
2021-02-01,43.27000045776367,43.34000015258789,42.470001220703125,42.75,41.796730041503906,6666900
2021-02-02,43.290000915527344,44.52000045776367,43.290000915527344,44.25,43.26327896118164,6487400
2021-02-03,44.0099983215332,44.84000015258789,43.9900016784668,44.72999954223633,43.732574462890625,5850300
2021-02-04,44.97999954223633,46.349998474121094,44.7400016784668,46.310001373291016,45.277347564697266,6633800
2021-02-05,46.849998474121094,46.88999938964844,46.130001068115234,46.349998474121094,45.31645584106445,4146600
2021-02-08,46.459999084472656,47.439998626708984,46.439998626708984,47.400001525878906,46.343040466308594,5986200
2021-02-09,47.2400016784668,47.849998474121094,46.959999084472656,47.61000061035156,46.54835891723633,4940300
2021-02-10,47.880001068115234,47.90999984741211,47.310001373291016,47.349998474121094,46.294151306152344,5625500
2021-02-11,47.2599983215332,47.619998931884766,46.849998474121094,47.25,46.19638442993164,4413300
2021-02-12,47.119998931884766,48.18000030517578,47.06999969482422,47.63999938964844,46.57768630981445,4141600
2021-02-16,48.279998779296875,48.959999084472656,48.0099983215332,48.650001525878906,47.56516647338867,5603600
2021-02-17,48.4900016784668,49.38999938964844,48.150001525878906,49.29999923706055,48.20066833496094,6928600
2021-02-18,48.880001068115234,49.5,48.349998474121094,49.060001373291016,47.96602249145508,7617300
2021-02-19,49.33000183105469,50.16999816894531,49.27000045776367,50.02000045776367,48.90461730957031,5374200
2021-02-22,49.79999923706055,51.130001068115234,49.79999923706055,50.939998626708984,49.804100036621094,7017900
2021-02-23,51.84000015258789,52.70000076293945,51.25,51.61000061035156,50.459163665771484,9904100
2021-02-24,51.66999816894531,53.040000915527344,51.540000915527344,52.810001373291016,51.63240432739258,6814400
2021-02-25,53.5,53.540000915527344,51.58000183105469,51.630001068115234,50.47871780395508,6254500
2021-02-26,51.290000915527344,51.33000183105469,49.849998474121094,50.0,48.88506317138672,9499600
2021-03-01,51.02000045776367,51.54999923706055,50.880001068115234,51.15999984741211,50.019195556640625,8921300
2021-03-02,51.189998626708984,51.40999984741211,50.599998474121094,50.650001525878906,49.520572662353516,7360600
2021-03-03,50.90999984741211,52.18000030517578,50.709999084472656,51.15999984741211,50.019195556640625,7442800
2021-03-04,51.099998474121094,51.529998779296875,50.040000915527344,51.02000045776367,49.88231658935547,10901400
2021-03-05,51.7400016784668,52.689998626708984,50.400001525878906,52.470001220703125,51.29998779296875,10621000
2021-03-08,53.0,54.38999938964844,52.529998779296875,54.04999923706055,52.84475326538086,9847600
2021-03-09,52.869998931884766,53.84000015258789,52.470001220703125,52.900001525878906,51.72039794921875,8899100
2021-03-10,53.08000183105469,54.16999816894531,52.869998931884766,53.779998779296875,52.580772399902344,8455100
2021-03-11,53.34000015258789,54.04999923706055,52.900001525878906,53.349998474121094,52.160362243652344,6141300
2021-03-12,54.189998626708984,54.720001220703125,54.0,54.63999938964844,53.421600341796875,5415500
2021-03-15,54.63999938964844,54.75,53.310001373291016,53.97999954223633,52.77631378173828,6228000
2021-03-16,53.58000183105469,53.849998474121094,52.79999923706055,53.84000015258789,52.639434814453125,9928300
2021-03-17,54.310001373291016,54.689998626708984,53.709999084472656,54.4900016784668,53.274940490722656,7768700
2021-03-18,55.0,57.02000045776367,54.93000030517578,56.27000045776367,55.01525115966797,11182900
2021-03-19,55.79999923706055,55.95000076293945,54.849998474121094,55.209999084472656,53.9788818359375,28076700
2021-03-22,55.0,55.0,53.84000015258789,54.2400016784668,53.030517578125,6976700
2021-03-23,53.68000030517578,54.54999923706055,53.13999938964844,53.58000183105469,52.38523483276367,10640100
2021-03-24,53.869998931884766,54.619998931884766,53.470001220703125,53.470001220703125,52.27769088745117,6880700
2021-03-25,53.47999954223633,54.93000030517578,53.33000183105469,54.88999938964844,53.66602325439453,8728200
2021-03-26,55.529998779296875,56.29999923706055,55.310001373291016,56.209999084472656,54.95658493041992,9628300
2021-03-29,55.560001373291016,56.099998474121094,54.790000915527344,55.599998474121094,54.360191345214844,11780100
2021-03-30,55.65999984741211,56.15999984741211,55.27000045776367,55.869998931884766,55.03993606567383,6624000
2021-03-31,55.56999969482422,56.04999923706055,55.290000915527344,55.310001373291016,54.488258361816406,6752700
2021-04-01,55.130001068115234,55.84000015258789,54.91999816894531,55.83000183105469,55.00053405761719,6219400
2021-04-05,56.439998626708984,56.75,56.13999938964844,56.369998931884766,55.532508850097656,4769200
2021-04-06,56.09000015258789,56.40999984741211,55.720001220703125,56.22999954223633,55.394588470458984,4513200
2021-04-07,56.5,56.869998931884766,56.25,56.810001373291016,55.965972900390625,5068800
2021-04-08,56.619998931884766,57.060001373291016,55.93000030517578,56.779998779296875,55.93641662597656,6361400
2021-04-09,57.33000183105469,57.45000076293945,56.7599983215332,57.290000915527344,56.4388427734375,5990100
2021-04-12,57.599998474121094,57.79999923706055,57.310001373291016,57.68000030517578,56.82304382324219,5185600
2021-04-13,57.220001220703125,57.29999923706055,56.58000183105469,56.630001068115234,55.78864669799805,6099300
2021-04-14,56.52000045776367,57.83000183105469,56.2400016784668,57.58000183105469,56.72453308105469,6508900
2021-04-15,56.84000015258789,57.189998626708984,54.529998779296875,56.33000183105469,55.493106842041016,13346400
2021-04-16,56.90999984741211,58.459999084472656,56.54999923706055,57.86000061035156,57.000370025634766,7934200
2021-04-19,57.810001373291016,58.20000076293945,57.529998779296875,57.720001220703125,56.86245346069336,6586600
2021-04-20,57.04999923706055,57.27000045776367,56.15999984741211,56.220001220703125,55.38473892211914,10679900
2021-04-21,55.900001525878906,57.09000015258789,55.43000030517578,56.9900016784668,56.14330291748047,6051500
2021-04-22,56.599998474121094,56.900001525878906,56.15999984741211,56.15999984741211,55.32563018798828,6050400
2021-04-23,56.209999084472656,57.65999984741211,56.08000183105469,57.22999954223633,56.37973403930664,6229600
2021-04-26,57.54999923706055,58.27000045776367,57.380001068115234,57.790000915527344,56.93141174316406,5588600
2021-04-27,58.189998626708984,58.38999938964844,57.83000183105469,58.31999969482422,57.45353698730469,5627500
2021-04-28,58.5,59.189998626708984,58.470001220703125,58.970001220703125,58.0938835144043,5281900
2021-04-29,59.38999938964844,60.130001068115234,59.279998779296875,60.029998779296875,59.13813018798828,6111800
2021-04-30,59.560001373291016,59.869998931884766,59.08000183105469,59.349998474121094,58.468231201171875,6581800
2021-05-03,59.630001068115234,60.040000915527344,59.22999954223633,59.290000915527344,58.40912628173828,4870200
2021-05-04,59.0,60.65999984741211,58.81999969482422,60.599998474121094,59.69966506958008,7908000
2021-05-05,60.58000183105469,60.97999954223633,59.93000030517578,60.38999938964844,59.49278259277344,6789200
2021-05-06,60.75,61.47999954223633,60.349998474121094,61.439998626708984,60.52717971801758,5512900
2021-05-07,60.33000183105469,61.40999984741211,60.18000030517578,61.369998931884766,60.458221435546875,6158800
2021-05-10,61.79999923706055,62.27000045776367,61.099998474121094,61.16999816894531,60.261192321777344,7013500
