Date,Open,High,Low,Close,Adj Close,Volume
2020-07-24,147.77000427246094,148.89999389648438,146.66000366210938,147.33999633789062,141.5281219482422,1759300
2020-07-27,147.1300048828125,148.22000122070312,146.10000610351562,147.3800048828125,141.56654357910156,1652500
2020-07-28,147.6999969482422,150.7899932861328,147.5,150.77999877929688,144.83241271972656,2568200
2020-07-29,150.77000427246094,152.72999572753906,150.0,152.0399932861328,146.042724609375,1860900
2020-07-30,152.00999450683594,152.00999450683594,150.2100067138672,151.9600067138672,145.96588134765625,1193500
2020-07-31,151.08999633789062,152.52000427246094,150.4199981689453,152.0399932861328,146.042724609375,1908200
2020-08-03,151.58999633789062,152.47999572753906,151.07000732421875,151.60000610351562,145.62008666992188,1067400
2020-08-04,152.0,156.30999755859375,151.44000244140625,156.3000030517578,150.1346893310547,1895900
2020-08-05,155.72999572753906,156.57000732421875,155.13999938964844,155.83999633789062,149.69284057617188,1343400
2020-08-06,155.6699981689453,156.8800048828125,155.22000122070312,156.47000122070312,150.29798889160156,1093900
2020-08-07,156.5,158.30999755859375,156.4499969482422,157.25999450683594,151.0568084716797,1648400
2020-08-10,157.61000061035156,158.92999267578125,157.1699981689453,158.08999633789062,151.8540802001953,1841100
2020-08-11,157.8800048828125,158.3800048828125,155.1699981689453,155.7899932861328,149.64480590820312,1643400
2020-08-12,156.58999633789062,160.16000366210938,156.14999389648438,158.83999633789062,152.57449340820312,1096900
2020-08-13,158.72000122070312,159.13999938964844,157.82000732421875,158.4600067138672,152.20950317382812,837100
2020-08-14,158.42999267578125,158.7100067138672,157.74000549316406,158.22999572753906,151.98855590820312,1174000
2020-08-17,157.9499969482422,158.8800048828125,157.55999755859375,157.80999755859375,151.58511352539062,1201700
2020-08-18,157.7100067138672,158.5,156.1699981689453,157.6199951171875,151.4026336669922,2209100
2020-08-19,157.9499969482422,158.42999267578125,157.02999877929688,157.35000610351562,151.14328002929688,1065400
2020-08-20,157.0,157.91000366210938,156.35000610351562,157.57000732421875,151.35459899902344,746700
2020-08-21,157.3800048828125,157.6199951171875,156.13999938964844,157.3000030517578,151.0952606201172,1354600
2020-08-24,157.3300018310547,158.10000610351562,156.82000732421875,157.4199981689453,151.21051025390625,1003800
2020-08-25,157.67999267578125,157.67999267578125,155.7899932861328,156.0500030517578,149.89456176757812,1169600
2020-08-26,155.83999633789062,156.75999450683594,155.47999572753906,156.0,149.84652709960938,1238500
2020-08-27,156.57000732421875,157.58999633789062,156.13999938964844,156.1999969482422,150.03863525390625,899300
2020-08-28,156.1199951171875,156.5800018310547,154.64999389648438,156.5,150.32679748535156,897600
2020-08-31,156.4199981689453,157.91000366210938,156.41000366210938,157.75999450683594,151.537109375,1147900
2020-09-01,157.38999938964844,157.6999969482422,153.92999267578125,154.25999450683594,148.17514038085938,1418800
