Date,Open,High,Low,Close,Adj Close,Volume
2020-07-24,54.540000915527344,55.09000015258789,54.33000183105469,54.939998626708984,53.27716827392578,2070900
2020-07-27,54.59000015258789,54.79999923706055,53.77000045776367,53.9900016784668,52.35592269897461,2373100
2020-07-28,53.84000015258789,54.2599983215332,53.29999923706055,53.5,51.88075256347656,1957800
2020-07-29,53.720001220703125,54.349998474121094,53.08000183105469,53.9900016784668,52.35592269897461,2633000
2020-07-30,53.04999923706055,53.599998474121094,52.33000183105469,53.59000015258789,51.9680290222168,2101400
2020-07-31,53.16999816894531,53.45000076293945,52.209999084472656,52.849998474121094,51.25041580200195,3070000
2020-08-03,52.72999954223633,52.790000915527344,50.900001525878906,52.130001068115234,50.552215576171875,2901800
2020-08-04,52.599998474121094,54.189998626708984,52.130001068115234,54.11000061035156,52.4722900390625,3407900
2020-08-05,54.58000183105469,55.099998474121094,54.02000045776367,54.9900016784668,53.325660705566406,4392000
2020-08-06,54.90999984741211,57.72999954223633,54.68000030517578,56.400001525878906,54.6929817199707,3328400
2020-08-07,55.79999923706055,58.720001220703125,55.689998626708984,57.79999923706055,56.050601959228516,4447500
2020-08-10,58.2599983215332,60.529998779296875,58.209999084472656,60.099998474121094,58.28099060058594,4006000
2020-08-11,58.599998474121094,62.52000045776367,58.2599983215332,60.84000015258789,58.99859619140625,7641300
2020-08-12,61.099998474121094,61.380001068115234,59.470001220703125,59.70000076293945,57.89310073852539,3189700
2020-08-13,59.099998474121094,60.11000061035156,58.439998626708984,58.599998474121094,56.826393127441406,2320200
2020-08-14,58.439998626708984,60.0,57.849998474121094,59.540000915527344,57.73794174194336,3852700
2020-08-17,59.84000015258789,60.119998931884766,59.08000183105469,59.70000076293945,57.89310073852539,2656900
2020-08-18,59.83000183105469,60.599998474121094,59.06999969482422,59.59000015258789,57.78642654418945,2866400
2020-08-19,59.2599983215332,59.369998931884766,57.880001068115234,58.08000183105469,56.3221321105957,2321700
2020-08-20,57.599998474121094,58.380001068115234,56.959999084472656,57.93000030517578,56.17667007446289,2167800
2020-08-21,57.939998626708984,57.959999084472656,57.209999084472656,57.459999084472656,55.72089767456055,2599400
2020-08-24,57.95000076293945,59.529998779296875,57.20000076293945,59.5099983215332,57.70884704589844,2734500
2020-08-25,59.7599983215332,59.790000915527344,57.279998779296875,58.20000076293945,56.43849563598633,4052200
2020-08-26,57.5,58.209999084472656,56.220001220703125,57.5,55.75968551635742,4352200
2020-08-27,57.84000015258789,60.91999816894531,57.79999923706055,60.029998779296875,58.21310806274414,3195700
2020-08-28,60.25,62.0,60.060001373291016,61.88999938964844,60.01681900024414,2564100
2020-08-31,61.52000045776367,62.0,60.11000061035156,60.13999938964844,58.319786071777344,2428300
2020-09-01,59.560001373291016,60.38999938964844,58.91999816894531,60.099998474121094,58.28099060058594,2488800
2020-09-02,60.33000183105469,61.119998931884766,59.619998931884766,60.84000015258789,58.99859619140625,2049900
2020-09-03,61.18000030517578,62.16999816894531,59.91999816894531,60.369998931884766,58.542816162109375,2646700
2020-09-04,60.97999954223633,61.689998626708984,59.540000915527344,60.13999938964844,58.319786071777344,2228800
2020-09-08,59.5099983215332,60.58000183105469,59.2400016784668,59.47999954223633,57.67975997924805,2549500
2020-09-09,60.0,61.939998626708984,59.02000045776367,61.41999816894531,59.56103515625,4225300
2020-09-10,61.869998931884766,63.11000061035156,61.38999938964844,61.779998779296875,59.91014099121094,3657800
2020-09-11,61.900001525878906,62.619998931884766,61.77000045776367,62.29999923706055,60.414405822753906,2861300
2020-09-14,62.75,64.87000274658203,62.439998626708984,64.56999969482422,62.615699768066406,2167400
2020-09-15,64.69000244140625,65.6500015258789,64.2300033569336,65.4000015258789,63.42058563232422,3150700
2020-09-16,65.61000061035156,68.86000061035156,65.44999694824219,68.25,66.184326171875,5170500
2020-09-17,67.51000213623047,69.08999633789062,67.36000061035156,68.4000015258789,66.32978057861328,4434500
2020-09-18,68.56999969482422,69.5199966430664,67.41000366210938,67.62999725341797,65.58308410644531,4585800
2020-09-21,65.05000305175781,66.0999984741211,63.40999984741211,64.05000305175781,62.11144256591797,4036700
2020-09-22,64.33000183105469,64.81999969482422,63.2599983215332,64.0199966430664,62.082340240478516,2854600
2020-09-23,64.12000274658203,64.98999786376953,60.2599983215332,60.52000045776367,58.68827819824219,3427300
2020-09-24,60.34000015258789,62.349998474121094,58.939998626708984,61.560001373291016,59.696807861328125,2954200
2020-09-25,60.83000183105469,62.209999084472656,60.529998779296875,62.0099983215332,60.133182525634766,2543400
2020-09-28,63.08000183105469,63.47999954223633,61.77000045776367,61.849998474121094,59.978023529052734,2163400
2020-09-29,61.650001525878906,61.9900016784668,60.810001373291016,61.16999816894531,59.318607330322266,2135900
2020-09-30,61.54999923706055,63.08000183105469,61.54999923706055,62.220001220703125,60.33682632446289,2257100
2020-10-01,62.31999969482422,63.029998779296875,61.47999954223633,62.619998931884766,61.16710662841797,2034400
2020-10-02,61.380001068115234,63.40999984741211,60.95000076293945,63.16999816894531,61.704345703125,1709300
2020-10-05,63.63999938964844,63.939998626708984,62.36000061035156,63.540000915527344,62.06576156616211,1704100
2020-10-06,64.06999969482422,65.7300033569336,63.83000183105469,64.66999816894531,63.1695442199707,3698600
2020-10-07,65.30000305175781,66.47000122070312,65.30000305175781,66.27999877929688,64.7421875,2066100
2020-10-08,66.63999938964844,67.87000274658203,66.44000244140625,67.83999633789062,66.26599884033203,2362300
2020-10-09,68.0,69.2699966430664,67.6500015258789,67.9800033569336,66.40274810791016,2594100
2020-10-12,67.87000274658203,68.04000091552734,67.11000061035156,67.4800033569336,65.91435241699219,2060800
2020-10-13,66.80999755859375,66.80999755859375,65.02999877929688,65.08000183105469,63.57003402709961,2313900
2020-10-14,65.20999908447266,67.75,65.20999908447266,66.9000015258789,65.34780883789062,2229000
2020-10-15,66.0,67.3499984741211,65.95999908447266,66.58000183105469,65.03523254394531,1970700
2020-10-16,66.9000015258789,67.05000305175781,65.75,65.77999877929688,64.2537841796875,2620700
2020-10-19,65.83000183105469,66.37000274658203,64.2300033569336,64.33999633789062,62.847198486328125,2333300
2020-10-20,65.19999694824219,65.69000244140625,64.3499984741211,64.58000183105469,63.08163070678711,1565800
2020-10-21,64.54000091552734,64.8499984741211,63.47999954223633,63.79999923706055,62.319732666015625,1495500
2020-10-22,64.08000183105469,65.23999786376953,63.31999969482422,65.20999908447266,63.697017669677734,1793000
2020-10-23,65.62000274658203,65.7300033569336,63.77000045776367,64.80000305175781,63.29653549194336,1717400
2020-10-26,63.83000183105469,63.900001525878906,60.33000183105469,60.79999923706055,59.38933181762695,3163100
2020-10-27,60.59000015258789,61.150001525878906,58.33000183105469,58.34000015258789,56.986412048339844,3537800
